type,user_id,time,vote
accepted-answer,3182664,20140517,3
accepted-answer,3182664,20140517,1
accepted-answer,3218114,20140517,0
accepted-answer,3218114,20140517,3
accepted-answer,3218114,20140517,1
accepted-answer,3218114,20140517,3
accepted-answer,3218114,20140517,2
accepted-answer,3218114,20140517,0
answer,131872,20140517,1
answer,131872,20140517,0
answer,131872,20140517,3
answer,131872,20140517,0
answer,139985,20140517,0
answer,207421,20140517,1
answer,207421,20140517,-3
answer,207421,20140517,1
answer,256196,20140517,1
answer,256196,20140517,0
answer,256196,20140517,1
answer,256196,20140517,1
answer,335858,20140517,0
answer,438154,20140517,2
answer,438154,20140517,1
answer,438154,20140517,0
answer,522444,20140517,1
answer,522444,20140517,1
answer,522444,20140517,0
answer,522444,20140517,2
answer,522444,20140517,1
answer,522444,20140517,3
answer,522444,20140517,1
answer,992484,20140517,2
answer,992484,20140517,0
answer,1065197,20140517,0
answer,1065197,20140517,0
answer,1065197,20140517,3
answer,1065197,20140517,1
answer,1081110,20140517,0
answer,1081110,20140517,1
answer,2422776,20140517,0
answer,2587435,20140517,0
answer,2970947,20140517,1
answer,3218114,20140517,0
answer,3218114,20140517,0
answer,3218114,20140517,2
answer,3218114,20140517,0
answer,3218114,20140517,0
answer,3545273,20140517,0
answer,3545273,20140517,0
accepted-answer,22656,20140518,8
accepted-answer,57695,20140518,1
accepted-answer,131872,20140518,1
accepted-answer,131872,20140518,3
accepted-answer,207421,20140518,2
accepted-answer,335858,20140518,1
accepted-answer,335858,20140518,4
accepted-answer,335858,20140518,1
accepted-answer,418556,20140518,2
accepted-answer,522444,20140518,3
accepted-answer,522444,20140518,6
accepted-answer,522444,20140518,2
accepted-answer,522444,20140518,4
accepted-answer,522444,20140518,2
accepted-answer,522444,20140518,2
accepted-answer,522444,20140518,1
accepted-answer,522444,20140518,2
accepted-answer,522444,20140518,1
accepted-answer,522444,20140518,3
accepted-answer,571407,20140518,5
accepted-answer,571407,20140518,0
accepted-answer,571407,20140518,6
accepted-answer,571407,20140518,4
accepted-answer,571407,20140518,1
accepted-answer,992484,20140518,12
accepted-answer,992484,20140518,1
accepted-answer,992484,20140518,4
accepted-answer,992484,20140518,2
accepted-answer,992484,20140518,2
accepted-answer,1065197,20140518,9
accepted-answer,1065197,20140518,1
accepted-answer,1065197,20140518,1
accepted-answer,1065197,20140518,2
accepted-answer,1065197,20140518,4
accepted-answer,1065197,20140518,2
accepted-answer,1065197,20140518,2
accepted-answer,1065197,20140518,4
accepted-answer,1065197,20140518,1
accepted-answer,1065197,20140518,0
accepted-answer,1065197,20140518,0
accepted-answer,1065197,20140518,1
accepted-answer,1065197,20140518,1
accepted-answer,1081110,20140518,4
accepted-answer,1093528,20140518,1
accepted-answer,2189127,20140518,1
accepted-answer,2189127,20140518,1
accepted-answer,2422776,20140518,1
accepted-answer,2587435,20140518,2
accepted-answer,3182664,20140518,10
accepted-answer,3218114,20140518,1
accepted-answer,3218114,20140518,1
accepted-answer,3218114,20140518,1
accepted-answer,3218114,20140518,1
accepted-answer,3218114,20140518,0
answer,22656,20140518,3
answer,57695,20140518,0
answer,57695,20140518,14
answer,57695,20140518,0
answer,131872,20140518,0
answer,207421,20140518,0
answer,256196,20140518,1
answer,335858,20140518,2
answer,522444,20140518,2
answer,522444,20140518,1
answer,522444,20140518,0
answer,571407,20140518,5
answer,571407,20140518,1
answer,571407,20140518,1
answer,571407,20140518,1
answer,992484,20140518,0
answer,992484,20140518,3
answer,992484,20140518,4
answer,992484,20140518,3
answer,992484,20140518,1
answer,992484,20140518,1
answer,992484,20140518,2
answer,1065197,20140518,0
answer,1081110,20140518,3
answer,1081110,20140518,0
answer,1093528,20140518,5
answer,1393766,20140518,2
answer,2189127,20140518,1
answer,2193767,20140518,0
answer,2193767,20140518,0
answer,2587435,20140518,0
answer,2587435,20140518,2
answer,2670892,20140518,2
